index,score
100,0.4056693077087402
101,0.3589442834258079
102,0.326700322329998
103,0.4840083718299866
104,0.31890308707952497
105,0.29147027973085643
106,0.3103879105299711
107,0.43741714060306547
108,0.33705280870199206
109,0.34815786480903627
110,0.31699051223695274
111,0.3425669834017754
112,0.3192151553928852
113,0.3450244590640068
114,0.3389485403895378
115,0.3161506053060293
116,0.31251565665006636
117,0.36886225640773773
118,0.3117507018148899
119,0.38082776963710785
120,0.38015531301498406
121,0.30353271290659906
122,0.7192602276802063
123,0.36126035302877424
124,0.2960970813408494
125,0.3474798291921615
126,0.28014926612377167
127,0.32600090503692625
128,0.4416320264339447
129,0.29708157274872066
130,0.45582452416419983
131,0.3758591651916504
132,0.40385762751102444
133,0.3868384838104248
134,0.3990072995424271
135,0.4861930131912231
136,0.47980021834373476
137,0.3474067568778992
138,0.5623810887336731
139,0.5208796083927154
140,0.3615575909614563
141,0.3416967004537582
142,0.5155547261238098
143,0.395644336938858
144,0.544173538684845
145,0.41507142484188075
146,0.33273882195353505
147,0.35507274270057676
148,0.41056251525878906
149,0.32573202922940253
150,0.32209903076291085
151,0.3645956709980964
152,0.3059900561347603
153,0.3245531000196934
154,0.7608322948217392
155,0.46645402908325195
156,0.331186792999506
157,0.39387567043304444
158,0.4479950487613678
159,0.4319185853004455
160,0.5136263787746429
161,0.4206755697727203
162,0.42791558504104615
163,0.4227846354246139
164,0.4588358044624329
165,0.40819728970527647
166,0.4573071956634521
167,0.4389887630939484
168,0.446376022696495
169,0.30640336163341997
170,0.3166805829852819
171,0.44768825769424436
172,0.5324487805366516
173,0.34218370914459223
174,0.3796088308095932
175,0.45797111392021184
176,0.3624819159507751
177,0.4410160928964615
178,0.43315560221672056
179,0.3324312731623649
180,0.399080604314804
181,0.40957512259483336
182,0.505317485332489
183,0.33820717334747313
184,0.32938859760761263
185,0.4008582919836044
186,0.4030168533325195
187,0.48600720763206484
188,0.29672703277319673
189,0.46698004603385923
190,0.46679027080535884
191,0.2808553107082844
192,0.4724013447761536
193,0.4121404141187668
194,0.2987252910621464
195,0.3249594569206238
196,0.36811966449022293
197,0.4541363596916198
198,0.38897341489791865
199,0.4574082434177399
200,0.45473216772079467
201,0.34373157620429995
202,0.3186082564294338
203,0.3253231331706047
204,0.35874005556106564
205,0.36466696858406067
206,0.40780003666877745
207,0.41196035742759707
208,0.36147695928812024
209,0.38437129855155944
210,0.4385946571826934
211,0.34279591441154483
212,0.4251131057739258
213,0.40900449156761165
214,0.41149134635925294
215,0.46263068318367007
216,0.3562896743416786
217,0.27798017486929893
218,0.3909968912601471
219,0.31625372394919393
220,0.4823309540748596
221,0.47777835130691526
222,0.3580785065889358
223,0.9218278050422668
224,0.42741417288780215
225,0.4741989612579346
226,0.422728630900383
227,0.35694656968116756
228,0.36971277594566343
229,0.41278362572193145
230,0.4295991897583008
231,0.3115672141313553
232,0.5075117111206054
233,0.48321805000305174
234,0.3200468011200428
235,0.2907034238800406
236,0.4204100131988525
237,0.41631618440151213
238,0.46028714776039126
239,0.5063311636447907
240,0.44237829744815826
241,0.3154078435152769
242,0.31052154041826724
243,0.32271719947457317
244,0.5065279841423035
245,0.4298430740833282
246,0.47185494303703307
247,0.4204971849918365
248,0.4035479843616485
249,0.4476429462432861
250,0.36448147147893906
251,0.408217316865921
252,0.48891084194183354
253,0.35078349709510803
254,0.38618232607841485
255,0.48141244053840637
256,0.3800716638565063
257,0.3690201535820961
258,0.43174163103103635
259,0.3936183214187622
260,0.5017164945602417
261,0.4668730080127716
262,0.861289131641388
263,0.4703282117843628
264,0.48520778417587274
265,0.37104517221450806
266,0.3743777722120285
267,0.33422119840979575
268,0.282725266367197
269,0.375711840391159
270,0.5211242794990539
271,0.4336583375930786
272,0.4201177418231964
273,0.4137183219194412
274,0.38484637141227723
275,0.4694371819496155
276,0.41732680499553676
277,0.4839787423610687
278,0.3742039561271667
279,0.34687891602516174
280,0.38792955279350283
281,0.3709812059998512
282,0.3920165956020355
283,0.7406387120485305
284,0.3240263096988201
285,0.39067311286926265
286,0.3940493702888489
287,0.34706590622663497
288,0.35011723637580866
289,0.2812724120914936
290,0.2912035010755062
291,0.3096615135669708
292,0.45909436941146853
293,0.48125324249267576
294,0.33286273330450056
295,0.379679337143898
296,0.30344696855172515
297,0.47804932594299315
298,0.45148712396621704
299,0.32106475085020064
300,0.3291983529925346
301,0.3279588170349598
302,0.4860697567462921
303,0.455585253238678
304,0.4824923694133758
305,0.5219866991043091
306,0.49568188190460205
307,0.41494403779506683
308,0.3831247508525848
309,0.3377640679478645
310,0.30480811670422553
311,0.34009474217891694
312,0.39219494462013244
313,0.3094538994133472
314,0.3144204743206501
315,0.3534017398953438
316,0.4806572020053863
317,0.8759493350982666
318,0.31478786543011666
319,0.2958955658599734
320,0.45465903282165526
321,0.44964117407798765
322,0.31177064627408985
323,0.35439675897359846
324,0.49105364084243774
325,0.4257541716098785
326,0.32575933411717417
327,0.5285888314247131
328,0.3361778184771538
329,0.8374191254377366
330,0.44474531114101407
331,0.48853840827941897
332,0.5097812533378601
333,0.33266922533512117
334,0.5360962629318238
335,0.492886608839035
336,0.49627000093460083
337,0.45352041721343994
338,0.3455492377281189
339,0.4869586586952209
340,0.5022446572780609
341,0.4890718817710876
342,0.3333465658128261
343,0.40010263323783873
344,0.4437988221645355
345,0.37202340066432954
346,0.5181955575942994
347,0.35647020041942595
348,0.4283123284578323
349,0.4939705073833466
350,0.3414446085691452
351,0.36549741625785825
352,0.4040436297655105
353,0.34566384404897693
354,0.33327162712812425
355,0.3314570769667625
356,0.5087300777435303
357,0.4213574677705765
358,0.41637294888496396
359,0.37868953943252565
360,0.3158278584480286
361,0.3912292867898941
362,0.5560691356658936
363,0.5508042991161346
364,0.3620522618293762
365,0.507863312959671
366,0.4224752604961395
367,0.45001605749130247
368,0.3001755874603987
369,0.3341797091066837
370,0.3517615243792534
371,0.35839841365814207
372,0.4923985004425049
373,0.4128464609384537
374,0.40261128544807434
375,0.3534631758928299
376,0.48881347775459283
377,0.4265279173851013
378,0.32569767683744427
379,0.2894644830375909
380,0.31481993570923805
381,0.2912607237696647
382,0.43612545132637026
383,0.3289261914789677
384,0.3061087120324373
385,0.3234019964933395
386,0.5169084906578063
387,0.4277734637260437
388,0.37778246998786924
389,0.3928011953830719
390,0.4210659027099609
391,0.4204807788133621
392,0.8444679260253907
393,0.4335808038711548
394,0.3405749291181564
395,0.37715916037559505
396,0.542673897743225
397,0.35908336490392684
398,0.3694427043199539
399,0.33204047530889513
400,0.43635967969894407
401,0.4341028869152069
402,0.28392037153244015
403,0.4429866224527359
404,0.5173756599426269
405,0.3076096404343843
406,0.43884752690792084
407,0.4471084177494049
408,0.39767578840255735
409,0.3335791692137718
410,0.28631656654179094
411,0.296571746841073
412,0.5098214864730835
413,0.47111302614212036
414,0.9306037962436675
415,0.37735627591609955
416,0.34894022941589353
417,0.4695100486278534
418,0.4365751057863235
419,0.35023483335971833
420,0.322359911352396
421,0.31669066585600375
422,0.33773321360349656
423,0.36183908879756926
424,0.34059690982103347
425,0.3141858045011759
